Quantity, Name, CardNumber, Expansion Code, Expansion Name, PurchasePrice, Foil, Condition, Language, PurchaseDate, Single Current Price, Total Current Price
1,"Coercion",54,vis,Visions,0.04,false,Mint,French,20200718,0.03,0.03
2,"Coils of the Medusa",65,wth,Weatherlight,0.03,false,Mint,Portuguese,20200718,0.03,0.06
1,"Contagion",45,all,Alliances,0.12,false,Mint,Portuguese,20200718,0.2,0.2
2,"Crypt Rats",55,vis,Visions,0.11,false,Mint,Portuguese,20200718,0.24,0.48
1,"Cuombajj Witches",23,arn,Arabian Nights,3.66,false,Mint,English,20200718,9.15,9.15
1,"Cyclopean Mummy",128,4ed,Fourth Edition,0.01,false,Mint,Portuguese,20200718,0.01,0.01
3,"Dark Privilege",56,vis,Visions,0.08,false,Mint,English,20200718,0.13,0.39
1,"Death Watch",57,vis,Visions,0.05,false,Mint,English,20200718,0.05,0.05
1,"Derelor",155,5ed,Fifth Edition,0.1,false,Mint,English,20200718,0.1,0.1
1,"Desolation",58,vis,Visions,0.25,false,Mint,French,20200718,1.25,1.25
2,"Drain Life",156,5ed,Fifth Edition,0.05,false,Mint,English,20200718,0.05,0.1
1,"Drain Life",118,mir,Mirage,0.05,false,Mint,English,20200718,0.04,0.04
1,"Dread Wight",122,ice,Ice Age,0.14,false,Mint,Portuguese,20200718,0.2,0.2
2,"Drudge Skeletons",157,5ed,Fifth Edition,0.05,false,Mint,English,20200718,0.05,0.1
1,"Drudge Skeletons",107,fbb,Foreign Black Border,0.06,false,Mint,Portuguese,20200718,0.0,0.0
1,"Drudge Spell",45,hml,Homelands,0.09,false,Mint,English,20200718,0.09,0.09
1,"Dry Spell",,hml,Homelands,0.04,false,Mint,Portuguese,20200718,0.03,0.03
2,"Dry Spell",,hml,Homelands,0.02,false,Mint,Portuguese,20200718,0.01,0.02
1,"Dystopia",47,all,Alliances,0.72,false,Mint,Portuguese,20200718,2.57,2.57
2,"Ebony Charm",120,mir,Mirage,0.05,false,Mint,English,20200718,0.04,0.08
2,"Ebony Charm",120,mir,Mirage,0.05,false,Mint,Portuguese,20200718,0.04,0.08
1,"Enfeeblement",121,mir,Mirage,0.03,false,Mint,English,20200718,0.02,0.02
2,"Enfeeblement",121,mir,Mirage,0.03,false,Mint,Portuguese,20200718,0.02,0.04
1,"Erg Raiders",158,5ed,Fifth Edition,0.03,false,Mint,English,20200718,0.02,0.02
1,"Erg Raiders",158,5ed,Fifth Edition,0.03,false,Mint,Portuguese,20200718,0.02,0.02
1,"Erg Raiders",135,4ed,Fourth Edition,0.03,false,Mint,Portuguese,20200718,0.03,0.03
1,"Fallen Angel",97,leg,Legends,0.15,false,NearMint,English,20200718,8.75,8.75
1,"Fallen Angel",161,5ed,Fifth Edition,0.07,false,Mint,English,20200718,0.11,0.11
3,"Fallen Askari",59,vis,Visions,0.04,false,Mint,English,20200718,0.05,0.15
1,"Fatal Blow",67,wth,Weatherlight,0.03,false,Mint,Portuguese,20200718,0.05,0.05
2,"Fear",162,5ed,Fifth Edition,0.04,false,Mint,English,20200718,0.04,0.08
1,"Fear",124,ice,Ice Age,0.04,false,Mint,Portuguese,20200718,0.03,0.03
1,"Feast of the Unicorn",,hml,Homelands,0.06,false,Mint,English,20200718,0.04,0.04
1,"Feast of the Unicorn",,hml,Homelands,0.06,false,Mint,Portuguese,20200718,0.04,0.04
1,"Feast or Famine",,all,Alliances,0.04,false,Mint,Portuguese,20200718,0.01,0.01
1,"Feral Shadow",122,mir,Mirage,0.02,false,Mint,English,20200718,0.02,0.02
1,"Feral Shadow",122,mir,Mirage,0.02,false,Mint,Portuguese,20200718,0.02,0.02
1,"Festering Evil",68,wth,Weatherlight,0.07,false,Mint,Portuguese,20200718,0.07,0.07
2,"Fetid Horror",123,mir,Mirage,0.03,false,Mint,English,20200718,0.01,0.02
1,"Fetid Horror",123,mir,Mirage,0.03,false,Mint,Portuguese,20200718,0.01,0.01
2,"Fevered Strength",,all,Alliances,0.04,false,Mint,Portuguese,20200718,0.04,0.08
1,"Fevered Strength",,all,Alliances,0.02,false,Mint,Portuguese,20200718,0.03,0.03
1,"Fledgling Djinn",69,wth,Weatherlight,0.04,false,Mint,English,20200718,0.04,0.04
1,"Foul Familiar",126,ice,Ice Age,0.02,false,Mint,Portuguese,20200718,0.02,0.02
1,"Frozen Shade",163,5ed,Fifth Edition,0.04,false,Mint,English,20200718,0.03,0.03
1,"Frozen Shade",163,5ed,Fifth Edition,0.04,false,Mint,Portuguese,20200718,0.03,0.03
1,"Frozen Shade",138,4ed,Fourth Edition,0.04,false,Mint,Portuguese,20200718,0.03,0.03
3,"Funeral Charm",37,fmb1,Mystery Booster Retail Edition Foils,0.0,false,Mint,English,20200718,0.0,0.0
1,"Funeral March",164,5ed,Fifth Edition,0.05,false,Mint,English,20200718,0.05,0.05
1,"Funeral March",48,hml,Homelands,0.05,false,Mint,Portuguese,20200718,0.05,0.05
2,"Gangrenous Zombies",127,ice,Ice Age,0.02,false,Mint,Portuguese,20200718,0.02,0.04
1,"Ghost Hounds",49,hml,Homelands,0.06,false,Mint,English,20200718,0.09,0.09
1,"Gloom",165,5ed,Fifth Edition,0.05,false,Mint,English,20200718,0.07,0.07
2,"Grave Servitude",126,mir,Mirage,0.04,false,Mint,English,20200718,0.01,0.02
1,"Grave Servitude",126,mir,Mirage,0.04,false,Mint,Portuguese,20200718,0.01,0.01
1,"Gravebane Zombie",127,mir,Mirage,0.03,false,Mint,Portuguese,20200718,0.03,0.03
1,"Greater Werewolf",166,5ed,Fifth Edition,0.05,false,Mint,English,20200718,0.05,0.05
1,"Harbinger of Night",128,mir,Mirage,1.61,false,Mint,English,20200718,3.71,3.71
2,"Haunting Misery",71,wth,Weatherlight,0.05,false,Mint,Portuguese,20200718,0.05,0.1
1,"Headstone",52,hml,Homelands,0.06,false,Mint,Portuguese,20200718,0.07,0.07
1,"Hidden Horror",72,wth,Weatherlight,0.08,false,Mint,Portuguese,20200718,0.08,0.08
1,"Howl from Beyond",168,5ed,Fifth Edition,0.0,false,Mint,English,20200718,0.05,0.05
1,"Howl from Beyond",132,ice,Ice Age,0.04,false,Mint,Portuguese,20200718,0.04,0.04
2,"Howl from Beyond",141,4ed,Fourth Edition,0.04,false,Mint,English,20200718,0.03,0.06
2,"Hyalopterous Lemure",133,ice,Ice Age,0.07,false,Mint,Portuguese,20200718,0.07,0.14
1,"Ihsan's Shade",53,hml,Homelands,0.05,false,Mint,English,20200718,0.1,0.1
1,"Infernal Contract",129,mir,Mirage,0.26,false,Mint,English,20200718,0.5,0.5
2,"Infernal Harvest",62,vis,Visions,0.02,false,Mint,English,20200718,0.05,0.1
2,"Initiates of the Ebon Hand",169,5ed,Fifth Edition,0.06,false,Mint,English,20200718,0.05,0.1
2,"Initiates of the Ebon Hand",,fem,Fallen Empires,0.05,false,Mint,English,20200718,0.09,0.18
3,"Insidious Bookworms",,all,Alliances,0.05,false,Mint,Portuguese,20200718,0.07,0.21
1,"Insidious Bookworms",,all,Alliances,0.05,false,Mint,Portuguese,20200718,0.06,0.06
1,"Kjeldoran Dead",170,5ed,Fifth Edition,0.05,false,Mint,English,20200718,0.05,0.05
2,"Kjeldoran Dead",137,ice,Ice Age,0.05,false,Mint,Portuguese,20200718,0.02,0.04
3,"Krovikan Fetish",172,5ed,Fifth Edition,0.02,false,Mint,English,20200718,0.05,0.15
2,"Krovikan Fetish",172,5ed,Fifth Edition,0.02,false,Mint,Portuguese,20200718,0.05,0.1
4,"Krovikan Plague",54,all,Alliances,0.05,false,Mint,Portuguese,20200718,0.05,0.2
1,"Lim-Dûl's High Guard",,all,Alliances,0.06,false,Mint,Portuguese,20200718,0.1,0.1
2,"Marsh Gas",146,4ed,Fourth Edition,0.04,false,Mint,Portuguese,20200718,0.04,0.08
4,"Mind Ravel",176,5ed,Fifth Edition,0.05,false,Mint,English,20200718,0.05,0.2
1,"Mind Ravel",147,ice,Ice Age,0.03,false,Mint,Portuguese,20200718,0.03,0.03
1,"Mind Ravel",176,5ed,Fifth Edition,0.05,false,Mint,Portuguese,20200718,0.05,0.05
2,"Mindstab Thrull",,fem,Fallen Empires,0.04,false,Mint,English,20200718,0.05,0.1
1,"Minion of Leshrac",150,ice,Ice Age,0.49,false,Mint,Portuguese,20200718,0.45,0.45
1,"Mire Shade",131,mir,Mirage,0.06,false,Mint,English,20200718,0.05,0.05
2,"Misinformation",56,all,Alliances,0.07,false,Mint,Portuguese,20200718,0.1,0.2
1,"Mole Worms",179,5ed,Fifth Edition,0.03,false,Mint,English,20200718,0.05,0.05
1,"Morinfen",75,wth,Weatherlight,0.19,false,Mint,Portuguese,20200718,0.75,0.75
3,"Murk Dwellers",180,5ed,Fifth Edition,0.02,false,Mint,English,20200718,0.02,0.06
2,"Murk Dwellers",148,4bb,Fourth Edition Foreign Black Border,0.03,false,Mint,Portuguese,20200718,0.0,0.0
1,"Murk Dwellers",180,5ed,Fifth Edition,0.02,false,NearMint,Portuguese,20200718,0.02,0.02
1,"Necratog",76,wth,Weatherlight,0.1,false,Mint,Portuguese,20200718,0.1,0.1
1,"Necrite",,fem,Fallen Empires,0.04,false,Mint,English,20200718,0.02,0.02
3,"Necrite",,fem,Fallen Empires,0.04,false,Mint,English,20200718,0.08,0.24
1,"Necropotence",7,dkm,Deckmasters,0.0,false,Mint,Portuguese,20200718,0.0,0.0
1,"Necrosavant",65,vis,Visions,0.08,false,Mint,Portuguese,20200718,0.1,0.1
1,"Painful Memories",133,mir,Mirage,0.06,false,Mint,English,20200718,0.04,0.04
1,"Painful Memories",133,mir,Mirage,0.06,false,Mint,Portuguese,20200718,0.04,0.04
1,"Paralyze",185,5ed,Fifth Edition,0.05,false,Mint,English,20200718,0.05,0.05
1,"Paralyze",185,5ed,Fifth Edition,0.05,false,Mint,Portuguese,20200718,0.05,0.05
2,"Pestilence",149,6ed,Classic Sixth Edition,0.15,false,Mint,English,20200718,0.1,0.2
2,"Pestilence",152,4bb,Fourth Edition Foreign Black Border,0.0,false,Mint,Portuguese,20200718,0.0,0.0
1,"Pestilence",122,sum,Summer Magic / Edgar,0.0,false,Mint,Portuguese,20200718,1200.0,1200.0
1,"Phantasmal Fiend",,all,Alliances,0.04,false,Mint,Portuguese,20200718,0.04,0.04
2,"Phyrexian Boon",,all,Alliances,0.08,false,Mint,Portuguese,20200718,0.08,0.16
2,"Phyrexian Boon",,all,Alliances,0.07,false,Mint,Portuguese,20200718,0.07,0.14
1,"Phyrexian Tribute",134,mir,Mirage,0.75,false,Mint,English,20200718,1.98,1.98
1,"Pit Scorpion",187,5ed,Fifth Edition,0.04,false,Mint,English,20200718,0.05,0.05
1,"Plague Rats",188,5ed,Fifth Edition,0.03,false,Mint,English,20200718,0.05,0.05
3,"Python",68,vis,Visions,0.02,false,Mint,English,20200718,0.02,0.06
4,"Raise Dead",191,5ed,Fifth Edition,0.05,false,Mint,English,20200718,0.05,0.2
3,"Raise Dead",156,4bb,Fourth Edition Foreign Black Border,0.0,false,Mint,Portuguese,20200718,0.0,0.0
1,"Ravenous Vampire",136,mir,Mirage,0.05,false,Mint,English,20200718,0.04,0.04
1,"Ravenous Vampire",136,mir,Mirage,0.05,false,Mint,Portuguese,20200718,0.04,0.04
5,"Razortooth Rats",78,wth,Weatherlight,0.05,false,Mint,Portuguese,20200718,0.04,0.2
2,"Reign of Terror",137,mir,Mirage,0.05,false,Mint,English,20200718,0.05,0.1
1,"Restless Dead",138,mir,Mirage,0.05,false,Mint,English,20200718,0.04,0.04
1,"Ritual of the Machine",59,all,Alliances,1.12,false,Mint,Portuguese,20200718,17.49,17.49
4,"Scathe Zombies",87,s99,Starter 1999,0.09,false,Mint,English,20200718,0.09,0.36
1,"Scathe Zombies",158,4ed,Fourth Edition,0.0,false,Mint,Portuguese,20200718,0.01,0.01
1,"Sengir Autocrat",193,5ed,Fifth Edition,0.25,false,Mint,English,20200718,0.45,0.45
2,"Sewer Rats",139,mir,Mirage,0.05,false,Mint,English,20200718,0.04,0.08
1,"Sewer Rats",139,mir,Mirage,0.05,false,Mint,Portuguese,20200718,0.04,0.04
2,"Shadow Guildmage",140,mir,Mirage,0.05,false,Mint,English,20200718,0.04,0.08
1,"Shadow Guildmage",140,mir,Mirage,0.05,false,Mint,Portuguese,20200718,0.04,0.04
2,"Shadow Rider",79,wth,Weatherlight,0.03,false,Mint,English,20200718,0.04,0.08
3,"Shattered Crypt",80,wth,Weatherlight,0.04,false,Mint,Portuguese,20200718,0.05,0.15
1,"Shimian Night Stalker",116,leg,Legends,0.48,false,Mint,English,20200718,1.9,1.9
1,"Skulking Ghost",143,mir,Mirage,0.05,false,Mint,English,20200718,0.02,0.02
2,"Soldevi Adnate",,all,Alliances,0.39,false,Mint,Portuguese,20200718,0.5,1.0
1,"Soldevi Adnate",,all,Alliances,0.24,false,Mint,Portuguese,20200718,0.35,0.35
3,"Soul Kiss",162,ice,Ice Age,0.03,false,Mint,Portuguese,20200718,0.03,0.09
2,"Soulshriek",145,mir,Mirage,0.03,false,Mint,English,20200718,0.02,0.04
2,"Soulshriek",145,mir,Mirage,0.03,false,Mint,Portuguese,20200718,0.02,0.04
6,"Spinning Darkness",81,wth,Weatherlight,0.05,false,Mint,Portuguese,20200718,0.08,0.48
1,"Spoils of War",164,ice,Ice Age,0.23,false,Mint,Portuguese,20200718,1.0,1.0
1,"Stench of Decay",,all,Alliances,0.02,false,Mint,Portuguese,20200718,0.02,0.02
2,"Stench of Decay",,all,Alliances,0.04,false,Mint,Portuguese,20200718,0.07,0.14
1,"Strands of Night",82,wth,Weatherlight,0.18,false,Mint,Portuguese,20200718,0.25,0.25
1,"Stromgald Spy",62,all,Alliances,0.05,false,Mint,Portuguese,20200718,0.08,0.08
2,"Suq'Ata Assassin",69,vis,Visions,0.1,false,Mint,English,20200718,0.1,0.2
2,"Swamp Mosquito",,all,Alliances,0.03,false,Mint,English,20200718,0.04,0.08
1,"Takklemaggot",119,leg,Legends,0.77,false,Mint,English,20200718,3.28,3.28
3,"Tar Pit Warrior",70,vis,Visions,0.03,false,Mint,English,20200718,0.03,0.09
2,"Tar Pit Warrior",70,vis,Visions,0.03,false,Mint,Portuguese,20200718,0.03,0.06
1,"Tendrils of Despair",83,wth,Weatherlight,0.04,false,Mint,English,20200718,0.03,0.03
3,"Tendrils of Despair",83,wth,Weatherlight,0.04,false,Mint,Portuguese,20200718,0.03,0.09
2,"Terror",196,5ed,Fifth Edition,0.07,false,Mint,English,20200718,0.07,0.14
1,"Thrull Retainer",198,5ed,Fifth Edition,0.14,false,Mint,English,20200718,0.21,0.21
1,"Torture",,hml,Homelands,0.04,false,Mint,English,20200718,0.02,0.02
1,"Torture",199,5ed,Fifth Edition,0.05,false,Mint,English,20200718,0.05,0.05
1,"Torture",199,5ed,Fifth Edition,0.05,false,Mint,Portuguese,20200718,0.05,0.05
1,"Torture",,hml,Homelands,0.04,false,Mint,Portuguese,20200718,0.02,0.02
1,"Tortured Existence",74,sth,Stronghold,0.5,false,Mint,English,20200718,0.35,0.35
3,"Touch of Death",200,5ed,Fifth Edition,0.05,false,Mint,English,20200718,0.05,0.15
1,"Touch of Death",200,5ed,Fifth Edition,0.05,false,Mint,Portuguese,20200718,0.05,0.05
1,"Touch of Death",167,ice,Ice Age,0.03,false,Mint,Portuguese,20200718,0.01,0.01
1,"Transmutation",123,leg,Legends,0.1,false,Mint,English,20200718,0.47,0.47
3,"Urborg Mindsucker",71,vis,Visions,0.03,false,Mint,English,20200718,0.05,0.15
1,"Urborg Panther",150,mir,Mirage,0.04,false,Mint,Portuguese,20200718,0.03,0.03
1,"Urborg Stalker",85,wth,Weatherlight,0.2,false,Mint,Portuguese,20200718,1.07,1.07
2,"Vampire Bats",202,5ed,Fifth Edition,0.05,false,Mint,English,20200718,0.07,0.14
3,"Vampire Bats",167,4bb,Fourth Edition Foreign Black Border,0.0,false,Mint,Portuguese,20200718,0.0,0.0
1,"Vampirism",73,vis,Visions,0.04,false,Mint,English,20200718,0.05,0.05
4,"Wake of Vultures",74,vis,Visions,0.04,false,Mint,English,20200718,0.05,0.2
2,"Wake of Vultures",74,vis,Visions,0.04,false,Mint,Portuguese,20200718,0.05,0.1
1,"Wall of Bone",203,5ed,Fifth Edition,0.1,false,Mint,English,20200718,0.1,0.1
1,"Wall of Corpses",151,mir,Mirage,0.05,false,Mint,English,20200718,0.03,0.03
1,"Wall of Shadows",41,chr,Chronicles,0.05,false,Mint,English,20200718,0.03,0.03
1,"Warp Artifact",204,5ed,Fifth Edition,0.1,false,Mint,Portuguese,20200718,0.24,0.24
2,"Weakness",205,5ed,Fifth Edition,0.05,false,Mint,English,20200718,0.05,0.1
1,"Weakness",170,4ed,Fourth Edition,0.05,false,NearMint,Portuguese,20200718,0.03,0.03
2,"Wicked Reward",75,vis,Visions,0.02,false,Mint,English,20200718,0.01,0.02
1,"Word of Binding",172,4ed,Fourth Edition,0.04,false,Mint,Portuguese,20200718,0.03,0.03
1,"Xenic Poltergeist",206,5ed,Fifth Edition,0.2,false,Mint,English,20200718,0.24,0.24
